date,r_fighter,b_fighter,winner,weight_class
6/20/2015,Juliana Lima,Ericka Almeida,Red,Lightweight
6/20/2015,Luiz Dutra,Tom Breese,Blue,Featherweight
6/20/2015,Anthony Johnson,Daniel Cormier,Blue,Lightweight
6/20/2015,Chris Weidman,Vitor Belfort,Red,Featherweight
6/20/2015,Donald Cerrone,John Makdessi,Red,Featherweight
6/20/2015,Travis Browne,Andrei Arlovski,Blue,Middleweight
6/20/2015,Joseph Benavidez,John Moraga,Red,Lightweight
6/20/2015,John Dodson,Zach Makovsky,Red,Bantamweight
6/13/2015,Dong Hyun Kim,Joshua Burkman,Red,Heavyweight
6/13/2015,Uriah Hall,Rafael Natal,Blue,Lightweight
6/13/2015,Mike Pyle,Colby Covington,Blue,Middleweight
6/13/2015,Islam Makhachev,Leo Kuntz,Red,Featherweight
6/13/2015,Justin Scoggins,Josh Sampo,Red,Women's Strawweight
6/13/2015,Frankie Edgar,Urijah Faber,Red,Flyweight
6/13/2015,Gegard Mousasi,Constantinos Philippou,Red,Lightweight
6/13/2015,Mark Munoz,Luke Barnatt,Red,Bantamweight
6/13/2015,Hyun Gyu Lim,Neil Magny,Blue,Lightweight
6/13/2015,Phillipe Nover,Yui Chul Nam,Red,Welterweight
6/13/2015,Mark Eddiva,Levan Makashvili,Blue,Featherweight
6/6/2015,Tae Hyun Bang,Jon Tuck,Blue,Middleweight
6/6/2015,Zhang Lipeng,Kajan Johnson,Blue,Heavyweight
6/6/2015,Li Jingliang,Dhiego Lima,Red,Lightweight
6/6/2015,Guangyou Ning,Royston Wee,Red,Featherweight
6/6/2015,Roldan Sangcha'an,Jon Delos Reyes,Blue,Bantamweight
6/6/2015,Nolan Ticman,Yao Zhikui,Blue,Bantamweight
6/6/2015,Stipe Miocic,Mark Hunt,Red,Heavyweight
6/6/2015,Brad Tavares,Robert Whittaker,Blue,Welterweight
6/6/2015,Anthony Perosh,Sean O'Connell,Blue,Lightweight
6/6/2015,Jake Matthews,James Vick,Blue,Lightweight
6/6/2015,Hatsu Hioki,Dan Hooker,Blue,Middleweight
6/6/2015,Kyle Noke,Jonavin Webb,Red,Bantamweight
5/30/2015,Daniel Kelly,Sam Alvey,Blue,Welterweight
5/30/2015,Bec Rawlings,Lisa Ellis,Red,Featherweight
5/30/2015,Dylan Andrews,Brad Scott,Blue,Welterweight
5/30/2015,Alex Chambers,Kailin Curran,Red,Light Heavyweight
5/30/2015,Vik Grujic,Brendan O'Reilly,Blue,Lightweight
5/30/2015,Alptekin Ozkilic,Ben Nguyen,Blue,Welterweight
5/30/2015,Demetrious Johnson,Kyoji Horiguchi,Red,Flyweight
5/30/2015,Quinton Jackson,Fabio Maldonado,Red,Welterweight
5/30/2015,Michael Bisping,CB Dollaway,Red,Featherweight
5/30/2015,John Makdessi,Shane Campbell,Red,Women's Strawweight
5/30/2015,Yves Jabouin,Thomas Almeida,Blue,Welterweight
5/23/2015,Patrick Cote,Joe Riggs,Red,Light Heavyweight
5/23/2015,Alexis Davis,Sarah Kaufman,Red,Middleweight
5/23/2015,Chad Laprise,Bryan Barberena,Red,Lightweight
5/23/2015,Olivier Aubin-Mercier,David Michaud,Red,Heavyweight
5/23/2015,Nordine Taleb,Chris Clements,Red,Flyweight
5/23/2015,Jessica Rakoczy,Valerie Letourneau,Blue,Flyweight
5/23/2015,Randa Markos,Aisling Daly,Red,Welterweight
5/23/2015,Lyoto Machida,Luke Rockhold,Blue,Middleweight
5/23/2015,Jacare Souza,Chris Camozzi,Red,Welterweight
5/23/2015,Cub Swanson,Max Holloway,Blue,Lightweight
5/23/2015,Felice Herrig,Paige VanZant,Blue,Flyweight
5/16/2015,Jim Miller,Beneil Dariush,Blue,Featherweight
5/16/2015,Ovince Saint Preux,Patrick Cummins,Red,Middleweight
5/16/2015,Corey Anderson,Gian Villante,Blue,Middleweight
5/16/2015,Takeya Mizugaki,Aljamain Sterling,Blue,Welterweight
5/16/2015,George Sullivan,Tim Means,Blue,Featherweight
5/16/2015,Diego Brandao,Jimy Hettes,Red,Featherweight
5/16/2015,Eddie Gordon,Chris Dempsey,Blue,Lightweight
5/16/2015,Gabriel Gonzaga,Mirko Filipovic,Blue,Lightweight
5/16/2015,Jimi Manuwa,Jan Blachowicz,Red,Welterweight
5/16/2015,Pawel Pawlak,Sheldon Westcott,Red,Bantamweight
5/16/2015,Joanne Wood,Maryna Moroz,Blue,Flyweight
5/16/2015,Seth Baczynski,Leon Edwards,Blue,Flyweight
5/9/2015,Bartosz Fabinski,Garreth McLellan,Red,Heavyweight
5/9/2015,Sergio Moraes,Mickael Lebout,Red,Middleweight
5/9/2015,Damian Stasiak,Yaotzin Meza,Blue,Light Heavyweight
5/9/2015,Daniel Omielanczuk,Anthony Hamilton,Blue,Lightweight
5/9/2015,Izabela Badurek,Aleksandra Albu,Blue,Featherweight
5/9/2015,Marcin Bandel,Stevie Ray,Blue,Welterweight
5/9/2015,Taylor Lapilus,Rocky Lee,Red,Middleweight
5/9/2015,Chad Mendes,Ricardo Lamas,Red,Women's Strawweight
5/9/2015,Jorge Masvidal,Al Iaquinta,Blue,Middleweight
5/9/2015,Michael Chiesa,Mitch Clarke,Red,Women's Strawweight
5/9/2015,Julianna Pena,Milana Dudieva,Red,Welterweight
5/9/2015,Clay Guida,Robert Peralta,Red,Flyweight
4/25/2015,Dustin Poirier,Diego Ferreira,Red,Flyweight
4/25/2015,Liz Carmouche,Lauren Murphy,Red,Catch Weight
4/25/2015,Gray Maynard,Alexander Yakovlev,Blue,Middleweight
4/25/2015,Shamil Abdurakhimov,Timothy Johnson,Blue,Catch Weight
4/25/2015,Ron Stallings,Justin Jones,Red,Bantamweight
4/25/2015,Demian Maia,Ryan LaFlare,Red,Welterweight
4/25/2015,Erick Silva,Josh Koscheck,Red,Women's Bantamweight
4/25/2015,Leonardo Santos,Anthony Rocco Martin,Red,Lightweight
4/25/2015,Amanda Nunes,Shayna Baszler,Red,Lightweight
4/25/2015,Gilbert Burns,Alex Oliveira,Red,Welterweight
4/25/2015,Godofredo Pepey,Andre Fili,Red,Women's Strawweight
4/25/2015,Francisco Trinaldo,Akbarh Arreola,Red,Women's Strawweight
4/18/2015,Edimilson Souza,Katsunori Kikuno,Red,Middleweight
4/18/2015,Leonardo Mafra,Cain Carrizosa,Red,Middleweight
4/18/2015,Jorge de Oliveira,Christos Giagos,Blue,Featherweight
4/18/2015,Bentley Syler,Fredy Serrano,Blue,Women's Strawweight
4/18/2015,Anthony Pettis,Rafael Dos Anjos,Blue,Lightweight
4/18/2015,Carla Esparza,Joanna Jedrzejczyk,Blue,Light Heavyweight
4/18/2015,Johny Hendricks,Matt Brown,Red,Light Heavyweight
4/18/2015,Roy Nelson,Alistair Overeem,Blue,Bantamweight
4/18/2015,Chris Cariaso,Henry Cejudo,Blue,Welterweight
4/18/2015,Ross Pearson,Sam Stout,Red,Featherweight
4/18/2015,Elias Theodorou,Roger Narvaez,Red,Middleweight
4/11/2015,Daron Cruickshank,Beneil Dariush,Blue,Heavyweight
4/11/2015,Jared Rosholt,Josh Copeland,Red,Light Heavyweight
4/11/2015,Sergio Pettis,Ryan Benoit,Blue,Welterweight
4/11/2015,Jake Lindsey,Joe Duffy,Blue,Women's Strawweight
4/11/2015,Larissa Pacheco,Germaine de Randamie,Blue,Welterweight
4/11/2015,Ronda Rousey,Cat Zingano,Red,Middleweight
4/11/2015,Raquel Pennington,Holly Holm,Blue,Welterweight
4/11/2015,Jake Ellenberger,Josh Koscheck,Red,Featherweight
4/11/2015,Alan Jouban,Richard Walsh,Red,Heavyweight
4/11/2015,Tony Ferguson,Gleison Tibau,Red,Women's Strawweight
4/11/2015,Mark Munoz,Roan Carneiro,Blue,Lightweight
4/11/2015,Dhiego Lima,Tim Means,Blue,Featherweight
4/4/2015,Derrick Lewis,Ruan Potts,Red,Featherweight
4/4/2015,James Krause,Valmir Lazaro,Blue,Lightweight
4/4/2015,Masio Fullen,Alex Torres,Red,Lightweight
4/4/2015,Antonio Silva,Frank Mir,Blue,Women's Bantamweight
4/4/2015,Edson Barboza,Michael Johnson,Blue,Featherweight
4/4/2015,Cezar Ferreira,Sam Alvey,Blue,Lightweight
4/4/2015,Rustam Khabilov,Adriano Martins,Blue,Women's Bantamweight
4/4/2015,Iuri Alcantara,Frankie Saenz,Blue,Lightweight
4/4/2015,Santiago Ponzinibbio,Sean Strickland,Red,Heavyweight
4/4/2015,Jessica Andrade,Marion Reneau,Blue,Middleweight
3/21/2015,William Macario,Matt Dwyer,Blue,Welterweight
3/21/2015,Tiago dos Santos e Silva,Mike de la Torre,Blue,Welterweight
3/21/2015,Douglas Silva de Andrade,Cody Gibson,Red,Lightweight
3/21/2015,Ivan Jorge,Josh Shockley,Red,Women's Bantamweight
3/21/2015,Benson Henderson,Brandon Thatch,Red,Lightweight
3/21/2015,Max Holloway,Cole Miller,Red,Featherweight
3/21/2015,Neil Magny,Kiichi Kunimoto,Red,Lightweight
3/21/2015,Daniel Kelly,Patrick Walsh,Red,Featherweight
3/21/2015,Michel Prazeres,Kevin Lee,Blue,Lightweight
3/21/2015,Ray Borg,Chris Kelades,Red,Lightweight
3/21/2015,Efrain Escudero,Rodrigo de Lima,Red,Flyweight
3/14/2015,Chas Skelly,Jim Alers,Red,Lightweight
3/14/2015,Zach Makovsky,Tim Elliott,Red,Women's Strawweight
3/14/2015,James Moontasri,Cody Pfister,Red,Welterweight
3/14/2015,Tyron Woodley,Kelvin Gastelum,Red,Heavyweight
3/14/2015,Joe Lauzon,Al Iaquinta,Blue,Flyweight
3/14/2015,Thales Leites,Tim Boetsch,Red,Lightweight
3/14/2015,Jordan Mein,Thiago Alves,Blue,Middleweight
3/14/2015,Miesha Tate,Sara McMann,Red,Lightweight
3/14/2015,Ed Herman,Derek Brunson,Blue,Heavyweight
3/14/2015,Ian McCall,John Lineker,Blue,Flyweight
3/14/2015,Rafael Natal,Tom Watson,Red,Lightweight
3/14/2015,Richardson Moreira,Ildemar Alcantara,Blue,Women's Bantamweight
2/28/2015,Thiago Santos,Andy Enz,Red,Women's Bantamweight
2/28/2015,Alexander Gustafsson,Anthony Johnson,Blue,Women's Bantamweight
2/28/2015,Dan Henderson,Gegard Mousasi,Blue,Welterweight
2/28/2015,Phil Davis,Ryan Bader,Blue,Welterweight
2/28/2015,Akira Corassani,Sam Sicilia,Blue,Lightweight
2/28/2015,Nicholas Musoke,Albert Tumenov,Blue,Middleweight
2/28/2015,Kenny Robertson,Sultan Aliev,Red,Welterweight
2/28/2015,Andy Ogle,Makwan Amirkhani,Blue,Heavyweight
2/28/2015,Nikita Krylov,Stanislav Nedkov,Red,Lightweight
2/28/2015,Mairbek Taisumov,Anthony Christodoulou,Red,Featherweight
2/22/2015,Mirsad Bektic,Paul Redmond,Red,Heavyweight
2/22/2015,Viktor Pesta,Konstantin Erokhin,Red,Lightweight
2/22/2015,Neil Seery,Chris Beal,Red,Middleweight
2/22/2015,Conor McGregor,Dennis Siver,Red,Lightweight
2/22/2015,Donald Cerrone,Benson Henderson,Red,Bantamweight
2/22/2015,Uriah Hall,Ron Stallings,Red,Welterweight
2/22/2015,Norman Parke,Gleison Tibau,Blue,Women's Bantamweight
2/22/2015,Cathal Pendred,Sean Spencer,Red,Welterweight
2/22/2015,John Howard,Lorenz Larkin,Blue,Featherweight
2/22/2015,Zhang Lipeng,Chris Wade,Blue,Bantamweight
2/22/2015,Paddy Holohan,Shane Howell,Red,Lightweight
2/14/2015,Johnny Case,Frankie Perez,Red,Welterweight
2/14/2015,Charles Rosa,Sean Soriano,Red,Featherweight
2/14/2015,Matt Van Buren,Sean O'Connell,Blue,Welterweight
2/14/2015,Tateki Matsuda,Joby Sanchez,Blue,Middleweight
2/14/2015,Jon Jones,Daniel Cormier,Red,Lightweight
2/14/2015,Donald Cerrone,Myles Jury,Red,Flyweight
2/14/2015,Brad Tavares,Nate Marquardt,Red,Lightweight
2/14/2015,Kyoji Horiguchi,Louis Gaudinot,Red,Featherweight
2/14/2015,Danny Castillo,Paul Felder,Blue,Flyweight
2/14/2015,Marcus Brimage,Cody Garbrandt,Blue,Lightweight
1/31/2015,Shawn Jordan,Jared Cannonier,Red,Welterweight
1/31/2015,Evan Dunham,Rodrigo Damm,Red,Lightweight
1/31/2015,Omari Akhmedov,Mats Nilsson,Red,Middleweight
1/31/2015,Alexis Dufresne,Marion Reneau,Blue,Welterweight
1/31/2015,Lyoto Machida,CB Dollaway,Red,Women's Bantamweight
1/31/2015,Renan Barao,Mitch Gagnon,Red,Middleweight
1/31/2015,Antonio Carlos Junior,Patrick Cummins,Blue,Flyweight
1/31/2015,Elias Silverio,Rashid Magomedov,Blue,Middleweight
1/31/2015,Erick Silva,Mike Rhodes,Red,Middleweight
1/31/2015,Daniel Sarafian,Antonio Dos Santos,Red,Middleweight
1/24/2015,Marcos Rogerio de Lima,Igor Pokrajac,Red,Light Heavyweight
1/24/2015,Tom Niinimaki,Renato Moicano,Blue,Middleweight
1/24/2015,Darren Elkins,Hacran Dias,Blue,Light Heavyweight
1/24/2015,Leandro Issa,Yuta Sasaki,Red,Featherweight
1/24/2015,Marcio Alexandre Junior,Tim Means,Blue,Welterweight
1/24/2015,Vitor Miranda,Jake Collier,Red,Welterweight
1/24/2015,Junior Dos Santos,Stipe Miocic,Red,Featherweight
1/24/2015,Rafael Dos Anjos,Nate Diaz,Red,Light Heavyweight
1/24/2015,Alistair Overeem,Stefan Struve,Red,Lightweight
1/24/2015,Gabriel Gonzaga,Matt Mitrione,Blue,Featherweight
1/24/2015,Claudia Gadelha,Joanna Jedrzejczyk,Blue,Heavyweight
1/24/2015,John Moraga,Willie Gates,Red,Flyweight
1/18/2015,Joe Riggs,Ben Saunders,Blue,Featherweight
1/18/2015,Jamie Varner,Drew Dober,Blue,Lightweight
1/18/2015,Joe Ellenberger,Bryan Barberena,Blue,Middleweight
1/18/2015,David Michaud,Garett Whiteley,Red,Lightweight
1/18/2015,Henry Cejudo,Dustin Kimura,Red,Welterweight
1/18/2015,Anthony Birchak,Ian Entwistle,Blue,Welterweight
1/18/2015,Carla Esparza,Rose Namajunas,Red,Lightweight
1/18/2015,Jeremy Stephens,Charles Oliveira,Blue,Flyweight
1/18/2015,Joe Proctor,Yancy Medeiros,Blue,Lightweight
1/18/2015,Jessica Penne,Randa Markos,Red,Featherweight
1/18/2015,Felice Herrig,Lisa Ellis,Red,Light Heavyweight
1/18/2015,Bec Rawlings,Heather Clark,Blue,Flyweight
1/3/2015,Joanne Wood,Seo Hee Ham,Red,Light Heavyweight
1/3/2015,Tecia Torres,Angela Magana,Red,Lightweight
1/3/2015,Aisling Daly,Alex Chambers,Red,Middleweight
1/3/2015,Emily Kagan,Angela Hill,Blue,Flyweight
1/3/2015,Johny Hendricks,Robbie Lawler,Blue,Lightweight
1/3/2015,Anthony Pettis,Gilbert Melendez,Red,Bantamweight
1/3/2015,Travis Browne,Brendan Schaub,Red,Heavyweight
1/3/2015,Todd Duffee,Anthony Hamilton,Red,Lightweight
1/3/2015,Tony Ferguson,Abel Trujillo,Red,Welterweight
1/3/2015,Urijah Faber,Francisco Rivera,Red,Women's Bantamweight
12/20/2014,Eddie Gordon,Josh Samman,Blue,Middleweight
12/20/2014,Corey Anderson,Justin Jones,Red,Bantamweight
12/20/2014,Raquel Pennington,Ashlee Evans-Smith,Red,Light Heavyweight
12/20/2014,Sergio Pettis,Matt Hobar,Red,Lightweight
12/20/2014,Alex White,Clay Collard,Blue,Welterweight
12/20/2014,Frankie Edgar,Cub Swanson,Red,Middleweight
12/20/2014,Bobby Green,Edson Barboza,Blue,Light Heavyweight
12/20/2014,Brad Pickett,Chico Camus,Blue,Featherweight
12/20/2014,Jared Rosholt,Aleksei Oleinik,Blue,Featherweight
12/20/2014,Joseph Benavidez,Dustin Ortiz,Red,Bantamweight
12/20/2014,Matt Wiman,Isaac Vallie-Flagg,Red,Welterweight
12/20/2014,Ruslan Magomedov,Josh Copeland,Red,Middleweight
12/13/2014,Luke Barnatt,Roger Narvaez,Blue,Heavyweight
12/13/2014,James Vick,Nick Hein,Red,Lightweight
12/13/2014,Yves Edwards,Akbarh Arreola,Blue,Heavyweight
12/13/2014,Paige VanZant,Kailin Curran,Red,Heavyweight
12/13/2014,Juan Manuel Puig,Dooho Choi,Blue,Women's Strawweight
12/13/2014,Fabricio Werdum,Mark Hunt,Red,Flyweight
12/13/2014,Jake Ellenberger,Kelvin Gastelum,Blue,Welterweight
12/13/2014,Ricardo Lamas,Dennis Bermudez,Red,Lightweight
12/13/2014,Augusto Montano,Chris Heatherly,Red,Lightweight
12/13/2014,Edgar Garcia,Hector Urbina,Blue,Lightweight
12/13/2014,Yair Rodriguez,Leonardo Morales,Red,Bantamweight
12/13/2014,Alejandro Perez,Jose Quinonez,Red,Bantamweight
12/12/2014,Jessica Eye,Leslie Smith,Red,Women's Strawweight
12/12/2014,Gabriel Benitez,Humberto Brown Morrison,Red,Featherweight
12/12/2014,Henry Briones,Guido Cannetti,Red,Lightweight
12/12/2014,Marco Beltran,Marlon Vera,Red,Women's Strawweight
12/12/2014,Mauricio Rua,Ovince Saint Preux,Blue,Women's Strawweight
12/12/2014,Warlley Alves,Alan Jouban,Red,Women's Strawweight
12/12/2014,Claudio Silva,Leon Edwards,Red,Women's Strawweight
12/12/2014,Dhiego Lima,Jorge de Oliveira,Red,Women's Strawweight
12/12/2014,Juliana Lima,Nina Nunes,Red,Women's Strawweight
